id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-WCED-03018,历届世界杯,第03届1938法国,决赛球场,world_cup,5,1938年决赛在哪踢?,1938决赛场地,巴黎近郊科隆布奥林匹克体育场。,该球场承办当届决赛。,fact,"1938,科隆布,决赛,球场","历届,1938,法国",tournament:1938年法国世界杯|venue:科隆布,,入门,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03019,历届世界杯,第03届1938法国,皮奥拉,world_cup,5,1938决赛皮奥拉表现?,1938皮奥拉,西尔维奥·皮奥拉决赛梅开二度助意大利卫冕。,皮奥拉为当届意大利头号射手。,fact,"1938,皮奥拉,梅开二度,决赛","历届,1938,法国",tournament:1938年法国世界杯|team:意大利|player:皮奥拉,,入门,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03020,历届世界杯,第03届1938法国,科拉ussi,world_cup,5,1938决赛科拉ussi?,1938科拉ussi,吉诺·科拉ussi决赛亦梅开二度。,与皮奥拉共同主宰决赛进攻。,fact,"1938,科拉ussi,进球,决赛","历届,1938,法国",tournament:1938年法国世界杯|team:意大利|player:科拉ussi,,进阶,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03021,历届世界杯,第03届1938法国,匈牙利进球,world_cup,5,1938决赛匈牙利谁进球?,1938匈牙利进球,帕尔·蒂特科什与久洛·绍博各入一球。,匈牙利两度扳平后仍不敌意大利。,fact,"1938,匈牙利,进球,蒂特科什","历届,1938,法国",tournament:1938年法国世界杯|team:匈牙利,,进阶,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03022,历届世界杯,第03届1938法国,射手王,world_cup,5,1938年世界杯金靴是谁?,1938最佳射手,巴西莱昂尼达斯7球为当届最佳射手。,人称「黑钻石」，以倒钩闻名。,fact,"1938,莱昂尼达斯,7球,射手","历届,1938,法国",tournament:1938年法国世界杯|team:巴西|player:莱昂尼达斯,,入门,1938,1938,南美,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03023,历届世界杯,第03届1938法国,莱昂尼达斯,world_cup,5,1938年莱昂尼达斯是谁?,莱昂尼达斯介绍,巴西前锋莱昂尼达斯，当届7球最佳射手。,以灵活跑位与倒钩进球著称。,fact,"1938,莱昂尼达斯,巴西,倒钩","历届,1938,法国",tournament:1938年法国世界杯|team:巴西|player:莱昂尼达斯,,入门,1938,1938,南美,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03024,历届世界杯,第03届1938法国,意大利射手,world_cup,5,1938年意大利谁进球多?,1938意大利射手,皮奥拉5球为意大利队内最佳射手。,决赛两球为卫冕关键。,fact,"1938,皮奥拉,5球,意大利","历届,1938,法国",tournament:1938年法国世界杯|team:意大利|player:皮奥拉,,进阶,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03025,历届世界杯,第03届1938法国,波佐教练,world_cup,5,1938年意大利主教练?,1938波佐,维托里奥·波佐再度率队夺冠，完成两连冠。,世界杯史上唯一两连冠主教练。,fact,"1938,波佐,教练,两连冠","历届,1938,法国",tournament:1938年法国世界杯|team:意大利,,入门,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03026,历届世界杯,第03届1938法国,乌拉圭缺席,world_cup,5,1938年乌拉圭为何未参赛?,1938乌拉圭,乌拉圭再度抵制，抗议欧洲连续主办世界杯。,1930冠军1934与1938均未参赛卫冕。,fact,"1938,乌拉圭,抵制,缺席","历届,1938,法国",tournament:1938年法国世界杯,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03027,历届世界杯,第03届1938法国,阿根廷缺席,world_cup,5,1938年阿根廷为何未参赛?,1938阿根廷,阿根廷因与巴西南美名额争端抵制当届赛事。,南美内斗导致多支强队缺席。,fact,"1938,阿根廷,抵制,缺席","历届,1938,法国",tournament:1938年法国世界杯,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03028,历届世界杯,第03届1938法国,德奥合并,world_cup,5,1938年德国奥地利关系?,1938德奥,纳粹德国吞并奥地利后，德队吸收奥地利球员。,原奥地利名额取消，决赛圈仅15队。,timeline,"1938,德奥,合并,15队","历届,1938,法国",tournament:1938年法国世界杯,,进阶,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03029,历届世界杯,第03届1938法国,奥地利球员,world_cup,5,1938年奥地利球员去哪?,1938奥地利球员,部分奥地利球员代表德国出战1938世界杯。,反映当时欧洲政治动荡对足球影响。,timeline,"1938,奥地利,德国,球员","历届,1938,法国",tournament:1938年法国世界杯,,进阶,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03030,历届世界杯,第03届1938法国,1/8巴西,world_cup,5,1938巴西首轮对手?,1938巴西1/8,巴西1/8决赛6比5胜波兰，莱昂尼达斯上演大四喜。,为当届经典进球大战之一。,fact,"1938,巴西,波兰,6比5","历届,1938,法国",tournament:1938年法国世界杯|team:巴西|team:波兰,,进阶,1938,1938,南美,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03031,历届世界杯,第03届1938法国,1/4巴西,world_cup,5,1938巴西八强对手?,1938巴西1/4,巴西1/4决赛1比1后重赛2比1胜捷克斯洛伐克。,莱昂尼达斯倒钩进球载入史册。,fact,"1938,巴西,捷克,倒钩","历届,1938,法国",tournament:1938年法国世界杯|team:巴西|team:捷克斯洛伐克,,进阶,1938,1938,南美,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03032,历届世界杯,第03届1938法国,半决赛巴西,world_cup,5,1938巴西为何未进决赛?,1938巴西半决赛,巴西半决赛1比2负意大利，莱昂尼达斯因伤未首发。,意大利卫冕之路关键一战。,fact,"1938,半决赛,巴西,意大利","历届,1938,法国",tournament:1938年法国世界杯|team:巴西|team:意大利,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03033,历届世界杯,第03届1938法国,半决赛匈牙利,world_cup,5,1938匈牙利半决赛?,1938匈牙利半决赛,匈牙利半决赛5比1大胜瑞典晋级决赛。,展现「黄金队」进攻火力。,fact,"1938,半决赛,匈牙利,瑞典","历届,1938,法国",tournament:1938年法国世界杯|team:匈牙利|team:瑞典,,进阶,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03034,历届世界杯,第03届1938法国,意大利八强,world_cup,5,1938意大利八强对手?,1938意大利1/4,意大利1/4决赛3比1胜法国，八强2比1胜巴西。,连续淘汰东道主与巴西两大热门。,fact,"1938,意大利,法国,巴西","历届,1938,法国",tournament:1938年法国世界杯|team:意大利|team:法国,,进阶,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03035,历届世界杯,第03届1938法国,法国表现,world_cup,5,1938年法国成绩?,1938法国,法国1/4决赛1比3负意大利，东道主止步八强。,未能复制1930攻入首球后主场更进一步。,fact,"1938,法国,意大利,八强","历届,1938,法国",tournament:1938年法国世界杯|team:法国|team:意大利,,入门,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03036,历届世界杯,第03届1938法国,英格兰缺席,world_cup,5,1938年英格兰参赛了吗?,1938英格兰,英格兰仍未参加1938年世界杯。,英国足协当时与FIFA关系复杂。,fact,"1938,英格兰,缺席,未参赛","历届,1938,法国",tournament:1938年法国世界杯,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03037,历届世界杯,第03届1938法国,古巴参赛,world_cup,5,1938年有加勒比球队吗?,1938古巴,古巴为当届唯一加勒比参赛队，1/8决赛0比8负瑞典。,古巴为首个参加世界杯的加勒比球队。,fact,"1938,古巴,加勒比,瑞典","历届,1938,法国",tournament:1938年法国世界杯|team:古巴|team:瑞典,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03038,历届世界杯,第03届1938法国,印尼参赛,world_cup,5,1938年荷属东印度参赛?,1938印尼,荷属东印度（现印尼）参赛，1/8决赛0比6负匈牙利。,为亚洲早期世界杯参赛记录之一。,fact,"1938,荷属东印度,亚洲,匈牙利","历届,1938,法国",tournament:1938年法国世界杯|team:荷属东印度|team:匈牙利,,进阶,1938,1938,亚洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03039,历届世界杯,第03届1938法国,荷兰表现,world_cup,5,1938年荷兰成绩?,1938荷兰,荷兰1/8决赛0比2负捷克斯洛伐克，首轮出局。,荷兰第二届参赛仍未能突破。,fact,"1938,荷兰,捷克,出局","历届,1938,法国",tournament:1938年法国世界杯|team:荷兰|team:捷克斯洛伐克,,入门,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03040,历届世界杯,第03届1938法国,比利时表现,world_cup,5,1938年比利时成绩?,1938比利时,比利时1/8决赛1比3负法国，首轮出局。,东道主法国淘汰比利时晋级。,fact,"1938,比利时,法国,出局","历届,1938,法国",tournament:1938年法国世界杯|team:比利时|team:法国,,入门,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03041,历届世界杯,第03届1938法国,瑞士表现,world_cup,5,1938年瑞士成绩?,1938瑞士,瑞士1/8决赛0比2负德国，首轮出局。,瑞士为当届东道主邻国代表。,fact,"1938,瑞士,德国,出局","历届,1938,法国",tournament:1938年法国世界杯|team:瑞士|team:德国,,入门,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03042,历届世界杯,第03届1938法国,罗马尼亚表现,world_cup,5,1938年罗马尼亚成绩?,1938罗马尼亚,罗马尼亚1/8决赛3比3后重赛3比8负古巴，首轮出局。,与古巴对攻后重赛大比分落败。,fact,"1938,罗马尼亚,古巴,8比3","历届,1938,法国",tournament:1938年法国世界杯|team:罗马尼亚|team:古巴,,入门,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03043,历届世界杯,第03届1938法国,波兰表现,world_cup,5,1938年波兰成绩?,1938波兰,波兰1/8决赛5比6负巴西，虽败犹荣。,与巴西对攻打入5球。,fact,"1938,波兰,巴西,5比6","历届,1938,法国",tournament:1938年法国世界杯|team:波兰|team:巴西,,进阶,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03044,历届世界杯,第03届1938法国,挪威表现,world_cup,5,1938年挪威成绩?,1938挪威,挪威1/8决赛1比2负意大利，首轮出局。,挪威首次参赛世界杯。,fact,"1938,挪威,意大利,首轮","历届,1938,法国",tournament:1938年法国世界杯|team:挪威|team:意大利,,入门,1938,1938,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03045,历届世界杯,第03届1938法国,重赛规则,world_cup,5,1938年淘汰赛可重赛吗?,1938重赛,当届淘汰赛平局可重赛，巴西对捷克、意大利对挪威均用过。,现代世界杯已改为加时点球。,fact,"1938,重赛,平局,规则","历届,1938,法国",tournament:1938年法国世界杯,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03046,历届世界杯,第03届1938法国,轮空,world_cup,5,1938年谁首轮轮空?,1938轮空,15队结构导致部分球队首轮轮空直接进入1/4决赛。,为当届赛制特殊安排。,fact,"1938,轮空,15队,首轮","历届,1938,法国",tournament:1938年法国世界杯,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03047,历届世界杯,第03届1938法国,最高比分,world_cup,5,1938年最大比分差?,1938大比分,匈牙利6比0胜荷属东印度为当届最大比分之一。,瑞典8比0胜古巴亦为高比分。,fact,"1938,6比0,匈牙利,大比分","历届,1938,法国",tournament:1938年法国世界杯|team:匈牙利,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03048,历届世界杯,第03届1938法国,雷米特杯,world_cup,5,1938年冠军奖杯叫什么?,1938奖杯,意大利再度获得雷米特杯，完成卫冕。,1934与1938连续两届捧杯。,fact,"1938,雷米特杯,卫冕,意大利","历届,1938,法国",tournament:1938年法国世界杯,,入门,1938,1938,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-03049,历届世界杯,第03届1938法国,无换人,world_cup,5,1938年能换人吗?,1938换人,当时规则不允许替补换人。,与现代五换人规则差异显著。,fact,"1938,无换人,规则,11人","历届,1938,法国",tournament:1938年法国世界杯,,进阶,1938,1938,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
