knowledge_id,source_url,collected_at,rewrite_mode,fetch_method,notes
WC-NTEM-00733,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00734,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00735,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00736,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00737,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00738,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00739,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00740,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00741,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00742,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00743,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00744,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00745,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00746,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00747,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00748,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00749,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00750,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00751,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00752,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00753,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00754,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00755,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00756,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00757,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00758,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00759,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00760,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00761,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00762,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00763,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00764,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00765,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00766,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00767,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00768,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00769,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00770,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00771,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00772,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00773,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00774,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00775,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00776,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00777,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00778,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00779,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00780,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / CAF official records and historical archives
WC-NTEM-00781,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00782,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00783,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00784,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00785,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00786,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00787,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00788,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00789,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00790,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00791,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00792,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00793,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00794,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00795,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00796,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00797,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00798,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00799,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00800,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00801,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00802,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00803,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00804,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00805,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00806,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00807,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00808,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00809,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
WC-NTEM-00810,,2026-06-04,local_structured,none,v1 local structured batch; source_ref=FIFA / AFC official records and historical archives
