id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-RECD-00285,纪录与统计,门将纪录,门将纪录275,both,4,1966年世界杯金手套门将?,1966金手套,1966年FIFA金手套授予当届最佳门将，英格兰门将表现突出。,决赛在伦敦举行。,fact,"1966,金手套,门将,英格兰","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00286,纪录与统计,门将纪录,门将纪录276,both,4,1966年世界杯门将零封场次?,1966零封,1966年英格兰世界杯门将零封数据见FIFA报告。,冠军英格兰。,fact,"1966,零封,门将,统计","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00287,纪录与统计,门将纪录,门将纪录277,both,4,1970年世界杯金手套门将?,1970金手套,1970年FIFA金手套授予当届最佳门将，巴西门将表现突出。,决赛在墨西哥城举行。,fact,"1970,金手套,门将,巴西","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00288,纪录与统计,门将纪录,门将纪录278,both,4,1970年世界杯门将零封场次?,1970零封,1970年墨西哥世界杯门将零封数据见FIFA报告。,冠军巴西。,fact,"1970,零封,门将,统计","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00289,纪录与统计,门将纪录,门将纪录279,both,4,1974年世界杯金手套门将?,1974金手套,1974年FIFA金手套授予当届最佳门将，西德门将表现突出。,决赛在慕尼黑举行。,fact,"1974,金手套,门将,西德","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00290,纪录与统计,门将纪录,门将纪录280,both,4,1974年世界杯门将零封场次?,1974零封,1974年西德世界杯门将零封数据见FIFA报告。,冠军西德。,fact,"1974,零封,门将,统计","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00291,纪录与统计,门将纪录,门将纪录281,both,4,1978年世界杯金手套门将?,1978金手套,1978年FIFA金手套授予当届最佳门将，阿根廷门将表现突出。,决赛在布宜诺斯艾利斯举行。,fact,"1978,金手套,门将,阿根廷","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00292,纪录与统计,门将纪录,门将纪录282,both,4,1978年世界杯门将零封场次?,1978零封,1978年阿根廷世界杯门将零封数据见FIFA报告。,冠军阿根廷。,fact,"1978,零封,门将,统计","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00293,纪录与统计,门将纪录,门将纪录283,both,4,1982年世界杯金手套门将?,1982金手套,1982年FIFA金手套授予当届最佳门将，意大利门将表现突出。,决赛在马德里举行。,fact,"1982,金手套,门将,意大利","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00294,纪录与统计,门将纪录,门将纪录284,both,4,1982年世界杯门将零封场次?,1982零封,1982年西班牙世界杯门将零封数据见FIFA报告。,冠军意大利。,fact,"1982,零封,门将,统计","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00295,纪录与统计,门将纪录,门将纪录285,both,4,1986年世界杯金手套门将?,1986金手套,1986年FIFA金手套授予当届最佳门将，阿根廷门将表现突出。,决赛在墨西哥城举行。,fact,"1986,金手套,门将,阿根廷","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00296,纪录与统计,门将纪录,门将纪录286,both,4,1986年世界杯门将零封场次?,1986零封,1986年墨西哥世界杯门将零封数据见FIFA报告。,冠军阿根廷。,fact,"1986,零封,门将,统计","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00297,纪录与统计,门将纪录,门将纪录287,both,4,1990年世界杯金手套门将?,1990金手套,1990年FIFA金手套授予当届最佳门将，西德门将表现突出。,决赛在罗马举行。,fact,"1990,金手套,门将,西德","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00298,纪录与统计,门将纪录,门将纪录288,both,4,1990年世界杯门将零封场次?,1990零封,1990年意大利世界杯门将零封数据见FIFA报告。,冠军西德。,fact,"1990,零封,门将,统计","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00299,纪录与统计,门将纪录,门将纪录289,both,4,1994年世界杯金手套门将?,1994金手套,1994年FIFA金手套授予当届最佳门将，巴西门将表现突出。,决赛在帕萨迪纳举行。,fact,"1994,金手套,门将,巴西","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00300,纪录与统计,门将纪录,门将纪录290,both,4,1994年世界杯门将零封场次?,1994零封,1994年美国世界杯门将零封数据见FIFA报告。,冠军巴西。,fact,"1994,零封,门将,统计","纪录,门将纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00301,纪录与统计,球队纪录,巴西五冠,both,4,世界杯巴西夺冠次数?,巴西五冠,巴西5次夺冠历史第一,巴西5次夺冠历史第一。,fact,"巴西五冠,球队纪录,纪录,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00302,纪录与统计,球队纪录,德国四冠,both,4,世界杯德国夺冠次数?,德国四冠,德国4次夺冠含前西德,德国4次夺冠含前西德。,fact,"德国四冠,球队纪录,纪录,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00303,纪录与统计,球队纪录,意大利四冠,both,4,世界杯意大利夺冠次数?,意大利四冠,意大利4次夺冠,意大利4次夺冠。,fact,"意大利四冠,球队纪录,纪录,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00304,纪录与统计,球队纪录,阿根廷三冠,both,4,世界杯阿根廷夺冠次数?,阿根廷三冠,阿根廷2022年第三冠,阿根廷2022年第三冠。,fact,"阿根廷三冠,球队纪录,纪录,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00305,纪录与统计,球队纪录,法国两冠,both,4,世界杯法国夺冠次数?,法国两冠,法国1998与2018两次夺冠,法国1998与2018两次夺冠。,fact,"法国两冠,球队纪录,纪录,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00306,纪录与统计,球队纪录,进球最多,both,4,世界杯单届进球最多球队?,进球最多,1954匈牙利单届27球,1954匈牙利单届27球。,fact,"进球最多,球队纪录,纪录,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00307,纪录与统计,球队纪录,失球最少,both,4,世界杯夺冠失球最少球队?,失球最少,1994巴西整条防线稳固,1994巴西整条防线稳固。,fact,"失球最少,球队纪录,纪录,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00308,纪录与统计,球队纪录,连胜纪录,both,4,世界杯世界杯连胜纪录?,连胜纪录,巴西曾17场连胜,巴西曾17场连胜。,fact,"连胜纪录,球队纪录,纪录,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00309,纪录与统计,球队纪录,参赛最多,both,4,世界杯参赛届数最多?,参赛最多,巴西每届均参赛,巴西每届均参赛。,fact,"参赛最多,球队纪录,纪录,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00310,纪录与统计,球队纪录,东道主,both,4,世界杯东道主夺冠纪录?,东道主,6次东道主夺冠,6次东道主夺冠。,fact,"东道主,球队纪录,纪录,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00311,纪录与统计,球队纪录,球队纪录301,both,4,巴西世界杯夺冠几次?,巴西夺冠,巴西共5次夺得世界杯冠军。,FIFA官方冠军统计。,fact,"巴西,5冠,冠军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00312,纪录与统计,球队纪录,球队纪录302,both,4,德国世界杯夺冠几次?,德国夺冠,德国共4次夺得世界杯冠军。,FIFA官方冠军统计。,fact,"德国,4冠,冠军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00313,纪录与统计,球队纪录,球队纪录303,both,4,意大利世界杯夺冠几次?,意大利夺冠,意大利共4次夺得世界杯冠军。,FIFA官方冠军统计。,fact,"意大利,4冠,冠军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00314,纪录与统计,球队纪录,球队纪录304,both,4,阿根廷世界杯夺冠几次?,阿根廷夺冠,阿根廷共3次夺得世界杯冠军。,FIFA官方冠军统计。,fact,"阿根廷,3冠,冠军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00315,纪录与统计,球队纪录,球队纪录305,both,4,法国世界杯夺冠几次?,法国夺冠,法国共2次夺得世界杯冠军。,FIFA官方冠军统计。,fact,"法国,2冠,冠军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00316,纪录与统计,球队纪录,球队纪录306,both,4,乌拉圭世界杯夺冠几次?,乌拉圭夺冠,乌拉圭共2次夺得世界杯冠军。,FIFA官方冠军统计。,fact,"乌拉圭,2冠,冠军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00317,纪录与统计,球队纪录,球队纪录307,both,4,英格兰世界杯夺冠几次?,英格兰夺冠,英格兰共1次夺得世界杯冠军。,FIFA官方冠军统计。,fact,"英格兰,1冠,冠军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00318,纪录与统计,球队纪录,球队纪录308,both,4,西班牙世界杯夺冠几次?,西班牙夺冠,西班牙共1次夺得世界杯冠军。,FIFA官方冠军统计。,fact,"西班牙,1冠,冠军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00319,纪录与统计,球队纪录,球队纪录309,both,4,1930冠军是什么?,1930冠军,乌拉圭获得1930年世界杯冠军，决赛胜阿根廷。,决赛在蒙得维的亚。,fact,"1930,乌拉圭,冠军,决赛","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00320,纪录与统计,球队纪录,球队纪录310,both,4,1930年世界杯亚军阿根廷?,1930亚军,阿根廷获得1930年世界杯亚军。,冠军乌拉圭，乌拉圭主办。,fact,"1930,阿根廷,亚军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00321,纪录与统计,球队纪录,球队纪录311,both,4,1934冠军是什么?,1934冠军,意大利获得1934年世界杯冠军，决赛胜捷克斯洛伐克。,决赛在罗马。,fact,"1934,意大利,冠军,决赛","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00322,纪录与统计,球队纪录,球队纪录312,both,4,1934年世界杯亚军捷克斯洛伐克?,1934亚军,捷克斯洛伐克获得1934年世界杯亚军。,冠军意大利，意大利主办。,fact,"1934,捷克斯洛伐克,亚军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00323,纪录与统计,球队纪录,球队纪录313,both,4,1938冠军是什么?,1938冠军,意大利获得1938年世界杯冠军，决赛胜匈牙利。,决赛在巴黎。,fact,"1938,意大利,冠军,决赛","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00324,纪录与统计,球队纪录,球队纪录314,both,4,1938年世界杯亚军匈牙利?,1938亚军,匈牙利获得1938年世界杯亚军。,冠军意大利，法国主办。,fact,"1938,匈牙利,亚军,世界杯","纪录,球队纪录,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
